No.,Time,Source,Destination,Protocol,Length,Info,RTT
311,81.0766595,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=9801 Ack=6782 Win=56475 Len=0,0.171858763
312,81.10542248,10.42.0.250,13.211.139.52,HTTP/JSON,171,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
313,81.35116706,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=9801 Ack=6899 Win=56475 Len=0,0.245744578
314,81.35119367,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
319,81.51498405,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=6899 Ack=10193 Win=4976 Len=0,0.163790383
321,81.70460232,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5699 Ack=4424 Win=42924 Len=0,0.174404316
326,83.55371685,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=6899 Ack=10193 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
327,83.77136249,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=10193 Ack=7105 Win=56475 Len=0,0.217645646
328,83.87056095,10.42.0.250,13.211.139.52,HTTP/JSON,171,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
329,84.04447694,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=10193 Ack=7222 Win=56475 Len=0,0.173915987
330,84.08041754,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
332,84.26643855,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=7222 Ack=10585 Win=4584 Len=0,0.186021016
333,84.3738236,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5699 Ack=4584 Win=44676 Len=0,0.172790296
339,86.22347913,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=7222 Ack=10585 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
340,86.58776082,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5699 Ack=4615 Win=44676 Len=0,0.366123636
342,86.58780729,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=10585 Ack=7428 Win=56475 Len=0,0.364328152
343,86.63508752,10.42.0.250,13.211.139.52,HTTP/JSON,171,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
344,86.76645895,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=4615 Ack=5730 Win=5155 Len=0,0.178662747
347,87.4019024,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=10585 Ack=7545 Win=56475 Len=0,0.766814882
348,87.40194342,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
349,87.4544893,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=7545 Ack=10977 Win=5760 Len=0,0.052545875
351,87.83988728,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5730 Ack=4775 Win=46428 Len=0,0.370566934
352,89.49847556,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=7545 Ack=10977 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
353,89.97588114,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=10977 Ack=7751 Win=56475 Len=0,0.477405571
354,90.01355139,10.42.0.250,13.211.139.52,HTTP/JSON,171,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
359,90.41643265,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=10977 Ack=7868 Win=56475 Len=0,0.402881259
360,90.41644917,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
362,90.767627,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=7868 Ack=11369 Win=5368 Len=0,0.351177824
363,90.90230658,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5730 Ack=4935 Win=48180 Len=0,0.353839155
368,92.5722209,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=7868 Ack=11369 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
369,92.79220231,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=11369 Ack=8074 Win=56475 Len=0,0.219981416
370,92.98268592,10.42.0.250,13.211.139.52,HTTP/JSON,230,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
371,93.15639108,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=11369 Ack=8250 Win=56475 Len=0,0.173705166
372,93.19983864,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
374,93.26819008,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=8250 Ack=11761 Win=4976 Len=0,0.068351435
376,93.39839435,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5730 Ack=5154 Win=49932 Len=0,0.180735489
378,95.24191588,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=8250 Ack=11761 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
380,95.41671037,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=11761 Ack=8456 Win=56475 Len=0,0.174794482
381,95.44149498,10.42.0.250,13.211.139.52,HTTP/JSON,230,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
386,95.61443535,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=11761 Ack=8632 Win=56475 Len=0,0.172940368
387,95.64511551,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
389,95.7686929,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=8632 Ack=12153 Win=4584 Len=0,0.123577391
390,95.84054016,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5730 Ack=5373 Win=51684 Len=0,0.172892153
394,97.69156157,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=8632 Ack=12153 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
395,97.96500472,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=12153 Ack=8838 Win=56475 Len=0,0.273443149
396,98.00017653,10.42.0.250,13.211.139.52,HTTP/JSON,230,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
397,98.17384018,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=12153 Ack=9014 Win=56475 Len=0,0.173663648
398,98.20238077,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
399,98.31274576,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=9014 Ack=12545 Win=5760 Len=0,0.110364997
401,98.50145974,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5730 Ack=5592 Win=53436 Len=0,0.174171592
402,100.3510247,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=9014 Ack=12545 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
403,100.5767182,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=12545 Ack=9220 Win=56475 Len=0,0.225693466
404,100.7639871,10.42.0.250,13.211.139.52,HTTP/JSON,230,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
405,100.9383855,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=12545 Ack=9396 Win=56475 Len=0,0.174398349
406,100.9850753,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
408,101.0192564,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=9396 Ack=12937 Win=5368 Len=0,0.034181162
409,101.2526255,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5730 Ack=5811 Win=55188 Len=0,0.244444862
410,103.0668715,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=9396 Ack=12937 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
411,103.4662035,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=12937 Ack=9602 Win=56475 Len=0,0.399331975
412,103.6304337,10.42.0.250,13.211.139.52,HTTP/JSON,230,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
414,104.1654994,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=12937 Ack=9778 Win=56475 Len=0,0.535065642
415,104.1655409,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
417,104.2693683,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=9778 Ack=13329 Win=4976 Len=0,0.103827441
418,104.5752713,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5730 Ack=6030 Win=56940 Len=0,0.308425798
421,106.292893,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=9778 Ack=13329 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
423,106.554642,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5730 Ack=6061 Win=56940 Len=0,0.264492345
425,106.5673456,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=13329 Ack=9984 Win=56475 Len=0,0.274452661
426,106.7037617,10.42.0.250,13.211.139.52,HTTP/JSON,230,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
427,106.769932,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=6061 Ack=5761 Win=5124 Len=0,0.202613489
428,107.0631271,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=13329 Ack=10160 Win=56475 Len=0,0.359365389
429,107.1060203,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
431,107.2743289,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=10160 Ack=13721 Win=4584 Len=0,0.168308664
432,107.3441731,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5761 Ack=6280 Win=58692 Len=0,0.215955316
433,109.153726,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=10160 Ack=13721 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
434,109.3294097,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=13721 Ack=10366 Win=56475 Len=0,0.175683678
435,109.3669585,10.42.0.250,13.211.139.52,HTTP/JSON,230,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
436,109.5411944,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=13721 Ack=10542 Win=56475 Len=0,0.174235931
437,109.5831266,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
438,109.5940277,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=10542 Ack=14113 Win=5760 Len=0,0.010901158
440,109.7829206,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5761 Ack=6499 Win=60444 Len=0,0.174382611
441,111.6323318,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=10542 Ack=14113 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
442,111.8477145,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=14113 Ack=10748 Win=56475 Len=0,0.215382711
443,112.0297322,10.42.0.250,13.211.139.52,HTTP/JSON,230,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
444,112.2036013,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=14113 Ack=10924 Win=56475 Len=0,0.173869107
445,112.2458166,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
447,112.2714991,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=10924 Ack=14505 Win=5368 Len=0,0.025682507
448,112.4437747,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5761 Ack=6718 Win=62196 Len=0,0.175725906
449,114.2924173,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=10924 Ack=14505 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
450,114.5069026,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=14505 Ack=11130 Win=56475 Len=0,0.214485277
451,114.7923818,10.42.0.250,13.211.139.52,HTTP/JSON,230,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
452,114.9663902,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=14505 Ack=11306 Win=56475 Len=0,0.174008382
453,115.0245176,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
455,115.2721142,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=11306 Ack=14897 Win=4976 Len=0,0.247596541
456,115.2926817,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5761 Ack=6937 Win=63948 Len=0,0.174197305
457,117.1420777,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=11306 Ack=14897 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
458,117.4019656,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=14897 Ack=11512 Win=56475 Len=0,0.259887952
459,117.5568928,10.42.0.250,13.211.139.52,HTTP/JSON,230,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
460,117.8455316,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=14897 Ack=11688 Win=56475 Len=0,0.288638871
461,117.8455929,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
463,118.0225907,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=11688 Ack=15289 Win=4584 Len=0,0.176997768
464,118.2900317,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5761 Ack=7156 Win=64824 Len=0,0.302988305
465,120.0153389,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=11688 Ack=15289 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
466,120.4152546,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=15289 Ack=11894 Win=56475 Len=0,0.399915691
467,120.425538,10.42.0.250,13.211.139.52,HTTP/JSON,280,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
468,120.6023232,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=15289 Ack=12120 Win=56475 Len=0,0.176785187
469,120.8808031,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
470,121.0432944,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=12120 Ack=15681 Win=5760 Len=0,0.162491358
472,121.3769341,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5761 Ack=7425 Win=64824 Len=0,0.319110838
473,123.0915582,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=12120 Ack=15681 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
474,123.30813,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=15681 Ack=12326 Win=56475 Len=0,0.216571797
475,123.4964671,10.42.0.250,13.211.139.52,HTTP/JSON,280,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
476,123.669117,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=15681 Ack=12552 Win=56475 Len=0,0.172649943
477,123.7190684,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
479,123.7726603,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=12552 Ack=16073 Win=5368 Len=0,0.053591855
480,123.9102787,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5761 Ack=7694 Win=64824 Len=0,0.173015533
484,125.7724799,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=12552 Ack=16073 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
487,126.0726056,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5761 Ack=7725 Win=64824 Len=0,0.302755128
489,126.0726324,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=16073 Ack=12758 Win=56475 Len=0,0.30015249
490,126.1592067,10.42.0.250,13.211.139.52,HTTP/JSON,280,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
491,126.2732182,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=7725 Ack=5792 Win=5093 Len=0,0.200589308
492,126.5131437,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=16073 Ack=12984 Win=56475 Len=0,0.353936919
493,126.5132206,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
495,126.7745385,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=12984 Ack=16465 Win=4976 Len=0,0.261317844
496,126.9498205,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5792 Ack=7994 Win=64824 Len=0,0.361206824
497,128.6227192,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=12984 Ack=16465 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
498,128.8201741,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=16465 Ack=13190 Win=56475 Len=0,0.197454852
499,129.026932,10.42.0.250,13.211.139.52,HTTP/JSON,280,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
500,129.2838859,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=16465 Ack=13416 Win=56475 Len=0,0.256953894
501,129.6081488,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
503,129.7755174,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=13416 Ack=16857 Win=4584 Len=0,0.16736862
504,130.1180986,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5792 Ack=8263 Win=64824 Len=0,0.458579219
513,131.693435,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=13416 Ack=16857 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
514,131.9945725,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=16857 Ack=13622 Win=56475 Len=0,0.301137468
515,132.0979432,10.42.0.250,13.211.139.52,HTTP/JSON,280,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
516,132.4040784,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=16857 Ack=13848 Win=56475 Len=0,0.306135159
517,132.4041329,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
518,132.5151669,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=13848 Ack=17249 Win=5760 Len=0,0.111033979
520,132.8432236,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5792 Ack=8532 Win=64824 Len=0,0.313595224
521,134.5642562,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=13848 Ack=17249 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
522,134.9789419,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=17249 Ack=14054 Win=56475 Len=0,0.414685654
523,135.1733555,10.42.0.250,13.211.139.52,HTTP/JSON,280,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
524,135.4173181,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=17249 Ack=14280 Win=56475 Len=0,0.243962628
525,135.4173397,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
527,135.7773457,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=14280 Ack=17641 Win=5368 Len=0,0.360005989
528,135.8583989,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5792 Ack=8801 Win=64824 Len=0,0.258342006
531,137.6326948,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=14280 Ack=17641 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
532,137.8477619,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=17641 Ack=14486 Win=56475 Len=0,0.2150671
533,138.0392658,10.42.0.250,13.211.139.52,HTTP/JSON,280,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
534,138.2131299,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=17641 Ack=14712 Win=56475 Len=0,0.173864185
535,138.2592511,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
536,138.2772576,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=14712 Ack=18033 Win=4976 Len=0,0.018006492
538,138.4531762,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5792 Ack=9070 Win=64824 Len=0,0.173421068
539,140.3125858,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=14712 Ack=18033 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
540,140.4908345,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=18033 Ack=14918 Win=56475 Len=0,0.178248745
545,140.7010009,10.42.0.250,13.211.139.52,HTTP/JSON,280,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
546,140.8738963,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=18033 Ack=15144 Win=56475 Len=0,0.172895438
547,140.9209887,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
548,141.0274184,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=15144 Ack=18425 Win=4584 Len=0,0.10642969
550,141.2009257,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5792 Ack=9339 Win=64824 Len=0,0.172021526
551,143.0625367,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=15144 Ack=18425 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
552,143.2356549,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=18425 Ack=15350 Win=56475 Len=0,0.173118247
553,143.3647897,10.42.0.250,13.211.139.52,HTTP/JSON,280,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
554,143.5385963,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=18425 Ack=15576 Win=56475 Len=0,0.173806655
555,143.5990044,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
556,143.6037564,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=15576 Ack=18817 Win=5760 Len=0,0.004752004
558,143.7924735,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5792 Ack=9608 Win=64824 Len=0,0.174036302
560,145.6527763,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=15576 Ack=18817 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
561,145.8253567,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5792 Ack=9639 Win=64824 Len=0,0.173672325
563,145.8313792,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=18817 Ack=15782 Win=56475 Len=0,0.17860288
564,146.0269116,10.42.0.250,13.211.139.52,HTTP/JSON,280,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
565,146.0289826,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=9639 Ack=5823 Win=5062 Len=0,0.203581833
566,146.2012155,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=18817 Ack=16008 Win=56475 Len=0,0.174303904
567,146.2838409,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
569,146.5295344,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=16008 Ack=19209 Win=5368 Len=0,0.245693552
570,146.9916787,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5823 Ack=9908 Win=64824 Len=0,0.533642387
571,148.492282,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=16008 Ack=19209 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
572,148.8936345,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=19209 Ack=16214 Win=56475 Len=0,0.401352502
573,149.0983417,10.42.0.250,13.211.139.52,HTTP/JSON,340,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
574,149.3319579,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=19209 Ack=16500 Win=56475 Len=0,0.233616151
